Unnamed: 0,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Superhost,Preço/Noite,Preço com taxas
7190,22868881,2021-03-19,2021-03-21,Nova Mirim,Apartamento Na Ocian com *WiFi e vaga de garagem!,6,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,46,Raridade,200.0,399.0
7191,21753308,2021-03-12,2021-03-14,Santo Amaro,Studio Now - Moderno - ZonaSul - Ótima Localização,3,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.9,173,Raridade,139.0,342.0
7192,38696495,2021-03-12,2021-03-14,Morumbi,FLAT II RESIDENCIAL BROOKLIN (COND. NYC BERRINI),2,1,1,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.97,118,Raridade,265.0,620.0
7193,16288700,2021-03-12,2021-03-14,Casa de campo inteira em Pedro de Toledo,Chácara dos Santana. Desconecte-se de SP e relaxe!,11,4,5,3 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,40,Raridade,245.0,559.0
7194,20917028,2021-03-05,2021-03-07,Morumbi,"Lindo Duplex recém reformado, próximo à Berrini",2,1,1,1,Wi-Fi,Elevador,Secadora,Máquina de Lavar,4.5,112,Raridade,130.0,325.0
7195,45973067,2021-03-05,2021-03-07,Vilamar,"Kitão a beira mar, Praia Grande/SP, Bairro Caiçara",6,1,3,1,Vista para o mar,Cozinha,Estacionamento gratuito,Permitido animais,4.67,6,Raridade,171.0,342.0
7196,25624796,2021-03-26,2021-03-28,Vila Andrade,"Morumbi, próximo estádio e Transamerica Expo",2,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.7,20,Raridade,103.0,205.0
7197,42705318,2021-03-19,2021-03-21,Morumbi,Apartamento moderno com hidromassagem! Na Berrini!,3,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.6,15,Raridade,259.0,716.0
7198,37717402,2021-03-19,2021-03-21,Morumbi,Multihouse - Moderno Duplex Berrini/WTC/Brooklin,2,1,1,1 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.85,100,Raridade,218.0,535.0
7199,38477921,2021-03-05,2021-03-07,Praia Grande,Condomínio Viva Feliz Praia Grande,5,1,5,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.67,24,Raridade,213.0,525.0
7200,22096378,2021-03-12,2021-03-14,Casa de campo inteira em Centro,Lindo Sítio em Ibiúna & Internet Fibra Ótica,12,3,11,2,Wi-Fi,Lareira interna,Piscina,Cozinha,4.33,9,Raridade,264.0,708.0
7201,39446325,2021-03-05,2021-03-07,Casa inteira em Cibratel II,Casa cond fechado c/piscina Itanhaem Diária Grátis,8,2,6,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.67,30,Novo preço mais baixo,242.0,633.0
7204,31331083,2021-03-26,2021-03-28,Casa inteira em Cidade Anchieta,Casa com AR- Wi-fi-Churrasqueira perto do centro!,7,2,6,1,Wi-Fi,Secadora,Ar-condicionado,Máquina de Lavar,4.76,58,Raridade,135.0,320.0
7205,28312896,2021-03-05,2021-03-07,Praia Grande,Apartamento na Praia Grande de frente ao mar,6,2,2,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.93,84,Raridade,286.0,571.0
7208,13573602,2021-03-26,2021-03-28,Quarto de hotel em Vila Olímpia,HOTEL 5 ESTRELAS V OLÍMPIA BUTIQUE SPA PISCINA BAR,2,1,1,1 privado,Wi-Fi,Elevador,Self check-In,Academia,4.42,227,Raridade,100.0,328.0
7210,45605033,2021-03-26,2021-03-28,Anchieta,LOFT Moderno Sao Bernardo do Campo,2,1,1,1,Wi-Fi,Piscina,Cozinha,Academia,4.88,8,Raridade,160.0,320.0
7215,38615495,2021-03-12,2021-03-14,Casa inteira em Peruíbe,Casa Top no litoral de SP,16,5,16,4,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.93,27,Raridade,578.0,1415.0
7216,28608724,2021-03-19,2021-03-21,Casa inteira em Peruíbe,"Raridade! Moderna! Wi-Fi
 150m da praia. No Oásis.",12,5,11,3 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.88,32,Raridade,676.0,1551.9999999999998
7217,20774709,2021-03-19,2021-03-21,"Guarujá, Pitangueiras Centro",Guarujá Centro Pitangueiras Wi-Fi,4,1,3,1,Elevador,Self check-In,Cozinha,Estacionamento gratuito,4.49,98,Novo preço mais baixo,188.0,456.0
7218,47425741,2021-03-26,2021-03-28,Casa inteira em Centro,"Beach House, Alto Padrão, pé na areia, c/ piscina",12,5,8,6,Wi-Fi,Vista para o mar,Vista para as águas,Ar-condicionado,5.0,4,Novo preço mais baixo,1106.0,2511.0
7219,21753308,2021-03-26,2021-03-28,Santo Amaro,Studio Now - Moderno - ZonaSul - Ótima Localização,3,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.9,173,Raridade,139.0,342.0
7220,26679913,2021-03-26,2021-03-28,Vila da Paz,VARANDAS DE INTERLAGOS,4,2,3,1,Wi-Fi,Elevador,Self check-In,Secadora,4.54,104,Raridade,94.0,228.0
7222,44122369,2021-03-26,2021-03-28,Ilha Porchat,Flat com vista total para o mar no Ilha Porchat,4,Estúdio,2,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.78,23,Raridade,236.0,582.0
7223,24115709,2021-03-26,2021-03-28,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Self check-In,Ar-condicionado,Máquina de Lavar,4.95,107,Raridade,144.0,382.0
7225,14980407,2021-03-12,2021-03-14,Itanhaém,Apartamento em Itanhaém - Praia dos Sonhos,6,2,3,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.13,60,Raridade,178.0,451.0
7226,45696491,2021-03-05,2021-03-07,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8,2,3,3,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.79,19,Raridade,688.0,1415.0
